,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
α_N(FARC)*,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700
H(μ_τ),1.2750,1.1025,1.3863,1.3863,1.1704,1.0704,1.3863,1.1271,0.8287,0.8512,0.8314,0.8282,0.8358,0.5771,0.3260,0.3630,0.3643,0.2948,0.3312,0.2688,0.2173,0.1744,0.1999,0.1912,0.1526,0.1758,0.2015,0.1562,0.1245,0.0834,0.0975,0.1137,0.0940,0.0603,0.0707,0.0399,0.0284,0.0336,0.0396,0.0467,0.0550,0.0602,0.0707,0.0376,0.0293,0.0346,0.0227,0.0269,0.0206,0.0254,0.0301,0.0228,0.0270,0.0319,0.0262,0.0203,0.0157,0.0186,0.0220,0.0171,0.0202,0.0157,0.0186,0.0144,0.0086,0.0066,0.0079,0.0094,0.0111,0.0132,0.0102,0.0173,0.0100,0.0077,0.0092,0.0109,0.0130,0.0154,0.0183,0.0191,0.0119,0.0083,0.0063,0.0050,0.0060,0.0074,0.0057,0.0032,0.0038,0.0029,0.0022,0.0017,0.0013,0.0015,0.0018,0.0022,0.0017,0.0020,0.0011,0.0008,0.0010,0.0007,0.0006,0.0005,0.0003,0.0002,0.0000,0.0000,0.0000,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ΔH,0.0127,,0.0265,0.0261,0.0142,0.0151,0.0262,0.0172,0.0078,0.0081,0.0081,0.0084,0.0088,0.0047,0.0023,0.0026,0.0027,0.0021,0.0024,0.0019,0.0014,0.0011,0.0013,0.0013,0.0010,0.0012,0.0014,0.0010,0.0008,0.0005,0.0006,0.0007,0.0006,0.0003,0.0004,0.0002,0.0001,0.0002,0.0002,0.0002,0.0003,0.0003,0.0004,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Γ_τ(μ_τ) feasible,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
IR^K(PAR) OK,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
-sgn(κ_h(DC)),0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000
-sgn(κ_h(PAR)),0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
-sgn(κ_h(ELN)),0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
-sgn(κ_h(FARC)),0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
m outcome,Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Tactical Rescue (j=3),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Tactical Rescue (j=3),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Victim Deceased (j=2),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont)
v (m draw),0.6083,0.6007,0.3041,0.6156,0.3967,0.2046,0.7998,0.7654,0.5573,0.8156,0.8756,0.5467,0.5247,0.0327,0.4946,0.0623,0.6473,0.2817,0.8051,0.4019,0.2278,0.2069,0.1774,0.2288,0.5923,0.2825,0.3896,0.5384,0.4843,0.5813,0.2248,0.6100,0.5951,0.2330,0.7872,0.0752,0.5851,0.5639,0.4407,0.6026,0.3082,0.3913,0.5792,0.9747,0.9463,0.2989,0.8811,0.0574,0.8703,0.9653,0.2581,0.3358,0.5310,0.8276,0.6128,0.9630,0.6447,0.6806,0.4208,0.5521,0.0184,0.8315,0.8675,0.8773,0.9398,0.6825,0.5894,0.8898,0.9718,0.6886,0.8553,0.4114,0.5327,0.5355,0.1649,0.8041,0.1769,0.2567,0.5987,0.6430,0.4355,0.8760,0.6227,0.0292,0.2496,0.5780,0.8909,0.0720,0.3940,0.7013,0.0804,0.0519,0.3958,0.3744,0.3378,0.5238,0.9165,0.4359,0.9823,0.0059,0.6022,0.7362,0.9473,0.8279,0.3697,0.9986,0.5081,0.2774,0.8979,0.3968,0.8287,0.0467,0.7228,0.0251,0.6371,0.8994,0.2661,0.7498,0.0148,0.4825,0.1292,0.7987,0.0041,0.6884,0.9537,0.0390,0.8910,0.3592,0.5592,0.8487,0.5754,0.3842,0.6126,0.6970,0.6484,0.2110,0.5417,0.4904,0.0960,0.5707,0.9013,0.0490,0.1421,0.5987,0.5606,0.7828,0.9207,0.0262,0.0617,0.4652,0.9787,0.1903,0.5209,0.8181,0.5049,0.8320,0.3153,0.9986,0.9257,0.3099,0.1402,0.3160,0.2265,0.8295,0.1543,0.1918,0.0018,0.0773,0.7989,0.4817,0.3665,0.4729,0.0617,0.0510,0.5909,0.6787,0.0429,0.0972,0.1528,0.4209,0.8736,0.7222,0.4110,0.4740,0.5352,0.5236,0.1856,0.9366,0.2872,0.2093,0.9883,0.6842,0.4782,0.2236,0.9357,0.3250,0.4013,0.8539,0.7736,0.5992,0.2300
closes episode,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
μ_DC,0.1500,0.0505,0.2500,0.2500,0.1001,0.1400,0.2500,0.0420,0.0691,0.0611,0.0970,0.1482,0.2178,0.0484,0.0013,0.0012,0.0001,0.0002,0.0002,0.0003,0.0004,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
