,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
H(μ_τ),1.275038049043734,1.1024576084989988,1.3862943611198906,1.3862943611198906,1.1704484339660597,1.0703845089156532,1.3862943611198906,1.1270575693643257,0.8286527938547067,0.8511596498710176,0.8314490219856273,0.8281879313540845,0.8358076042495058,0.577077056531377,0.3259536548931444,0.3630322400268748,0.3642553763970338,0.2947884988631102,0.33118887576170913,0.26882054077763134,0.21730995792945665,0.1743928439448959,0.19992866799272133,0.19115700603596747,0.15260406806646398,0.1758463046563235,0.20147514008392303,0.15624189002839536,0.12448853371603302,0.08340473473072504,0.0974932756293346,0.1137402462078469,0.09403516482062886,0.060250823904506735,0.0707396094509187,0.03985474400626483,0.02840035514649851,0.03356481037992276,0.039619965517495886,0.046705256619748364,0.05497747497081766,0.06023934336102414,0.070726294459576,0.03762794274964429,0.029281789461735486,0.03459898667536751,0.022727601546767312,0.026900979140450733,0.020637930316942533,0.025437550920408187,0.030085766075153113,0.022809654487095137,0.026997497936107628,0.031918035225393236,0.02616828036343718,0.020290590139537292,0.015699243046147567,0.018606666952026816,0.022049536400763403,0.017071897129898206,0.020240457211303103,0.01566014036922467,0.018575239776484693,0.014361956622387421,0.008599517796879418,0.006614834055807334,0.007876105942924223,0.009371556752435653,0.011142985855594251,0.013239183823980122,0.010211119395730535,0.01725006198681168,0.010033880752543613,0.007725198151759058,0.009192701120010026,0.010931213688501492,0.012988701288518029,0.015421029992006691,0.018293089393286267,0.019113055838609203,0.011857028719891007,0.008300567901037208,0.006257490751526582,0.0049993795354796085,0.005958576446760036,0.007368800224917696,0.005663259846011978,0.003162501032899944,0.0037747438936094804,0.0028915834172535426,0.002212550893848464,0.0016912567570276664,0.0012915116375197973,0.0015452118294248744,0.0018479618578990699,0.0022090472204076093,0.0016885684260066222,0.002018966344690536,0.0010565828768205668,0.0008055820558862256,0.0009648246947898843,0.0007354132446749565,0.0006098787872837524,0.00046423952033498286,0.00033220506012501274,0.00015485538171445152,4.561875503168585e-05,4.137126114905483e-05,4.977749462153599e-05,5.987870754205697e-05,7.201351860809655e-05,5.4551670872640426e-05,6.561442971531193e-05,3.207382803237057e-05,3.8602106623489125e-05,2.920984460159126e-05,3.243806619532628e-05,2.4538549045921186e-05,3.459225257756837e-05,4.1629596327955885e-05,5.008795812434132e-05,4.4171793063366356e-05,3.343197266460433e-05,2.784597165329117e-05,3.351894249962271e-05,4.033936770928753e-05,4.853735357690185e-05,3.674205216917645e-05,4.421371875260886e-05,5.239615877805634e-05,6.302487715854067e-05,6.463786013496291e-05,6.72910177112232e-05,3.9239045053679423e-05,4.626524294043722e-05,5.565857936170491e-05,4.214281852072391e-05,1.7070048864614084e-05,1.2900251768824015e-05,1.3491087421007885e-05,1.6251723902933942e-05,9.504790206118764e-06,1.145353464817385e-05,1.208400838055542e-05,8.835222379110953e-06,8.319102415629789e-06,9.768474725287411e-06,1.1770982955910929e-05,1.4181506988450264e-05,8.95249203246731e-06,1.0788595434056743e-05,1.2999016318736701e-05,1.565952767651371e-05,1.166848562928748e-05,1.4058137111540815e-05,1.0621090376332876e-05,1.2797380654292408e-05,1.5416856628443113e-05,1.3768627961417712e-05,1.6585726810528565e-05,1.9975522917606847e-05,1.509951789396122e-05,1.818726757747676e-05,5.6728080097309275e-06,6.83903903106687e-06,6.706604271398508e-06,5.435057182745392e-06,4.101049484901137e-06,4.896772030087656e-06,2.7823418403848416e-06,1.384300577293782e-06,8.755359065877921e-07,8.6642900086759e-07,6.524410138303745e-07,7.878434078040832e-07,9.51228327238682e-07,1.1483509785046005e-06,1.3861437012009513e-06,1.0442946752334062e-06,1.260622964175182e-06,9.496363500346839e-07,7.151629009123716e-07,8.635303471528044e-07,6.929676548992049e-07,8.367477675024138e-07,1.0102340310831022e-06,9.920778363066944e-07,1.1976313902674743e-06,1.44558637994122e-06,1.7446449834420074e-06,1.3147024313399625e-06,3.6038092080061946e-07,4.353334213314362e-07,5.258138507628325e-07,6.350248617028661e-07,7.66826294237923e-07,9.258692342063142e-07,1.1177572298136915e-06,1.34924011970668e-06,1.6284470171407137e-06,1.965166286792045e-06
ΔH,0.0126929679470138,,0.026522252001306423,0.026138591128183952,0.01422014564756413,0.015062599812238231,0.026241728844487167,0.017212791245835746,0.007822443706787974,0.008137784903958889,0.008118980990752256,0.008360141755042072,0.008846529493390154,0.004671887756800275,0.002268593021974019,0.002633826810879314,0.002697476081326755,0.0020708596325802464,0.0024296627532272574,0.0018738375935989926,0.0014389800071690217,0.0011090095537198419,0.001328284356350129,0.0012750868977108032,0.0009687064445474403,0.0011706726306609239,0.001408803939421388,0.0010333013530851587,0.0007881528793959036,0.0004876825112691968,0.0005977739662025305,0.000721061065886236,0.0005717586745256076,0.00033206061574425627,0.00040347429995807316,0.0002021412974309092,0.00013524595229486014,0.00016479869769867733,0.00020072399412687097,0.0002443547306613253,0.0002972826212089136,0.00033198475748560247,0.0004033826665248985,0.00018875459957173185,0.00014021207450746684,0.0001708372104086628,0.0001041002650230341,0.00012686931315967,9.298369871505591e-05,0.00011878533009172451,0.00014477558314367547,0.00010454126136402037,0.00012740599246206796,0.00015526328583879284,0.0001228103962629054,9.115679433851359e-05,6.76070719498982e-05,8.23872801175192e-05,0.00010047009411172023,7.452601867625683e-05,9.089360535968066e-05,6.741157780488886e-05,8.222502568983048e-05,6.0973608995514364e-05,3.377077746962755e-05,2.502222505408342e-05,3.053922245339208e-05,3.7269699348075475e-05,4.547912980979417e-05,5.549036399861082e-05,4.113017303017906e-05,7.543194498552813e-05,4.0310532602375396e-05,2.9871083875142833e-05,3.645465812295891e-05,4.448507550340597e-05,5.4278259777723256e-05,6.62181187060882e-05,8.077068438286372e-05,8.500892295308302e-05,4.885488295589685e-05,3.2429673743387954e-05,2.348823194607639e-05,1.8200499994645847e-05,2.2215575273400873e-05,2.8301629132347454e-05,2.0967976892762204e-05,1.084968708563996e-05,1.3244540924984421e-05,9.81008069986071e-06,7.268100574171765e-06,5.383083714292306e-06,3.986829482479758e-06,4.867520035788065e-06,5.942680654082242e-06,7.255216797950534e-06,5.373540250783052e-06,6.560425751326628e-06,3.190212609566808e-06,2.3626546491283115e-06,2.8846316657339145e-06,2.136332107194631e-06,1.73774221859423e-06,1.2869315074478648e-06,8.913811739334971e-07,3.8731604425681345e-07,1.0299180096005807e-07,9.268405375283573e-08,1.1316422800675368e-07,1.3816981730169778e-07,1.6870076337141895e-07,1.2493259111182574e-07,1.5253857803493396e-07,7.044545232292741e-08,8.601164317886508e-08,6.369646711565802e-08,7.130745758905118e-08,5.280717638678778e-08,7.642174406452773e-08,9.330849625617657e-08,1.1392665119891985e-07,9.947073916367335e-08,7.366370241127142e-08,6.05012992760898e-08,7.387016081154694e-08,9.0193098355862e-08,1.1012285599382166e-07,8.155221135106949e-08,9.957262462304575e-08,1.196076956217596e-07,1.460370670110765e-07,1.5008401988873344e-07,1.567601268418037e-07,8.754289698891454e-08,1.0456808559931136e-07,1.2767422456285864e-07,9.455002138438417e-08,3.5758226560410995e-08,2.6480958937492933e-08,2.778290464428693e-08,3.392205812999412e-08,1.909360072092163e-08,2.331269247728627e-08,2.4689866777695077e-08,1.7658300991765243e-08,1.6557422556993516e-08,1.9660949679311642e-08,2.400540769887241e-08,2.930985407653561e-08,1.7909113586941943e-08,2.18664710220294e-08,2.669827990146699e-08,3.2597765670776144e-08,2.3781587484211365e-08,2.9036576488258346e-08,2.150320015491501e-08,2.6254737666237674e-08,3.205621466780063e-08,2.8396012525457685e-08,3.467064333150094e-08,4.233176771557866e-08,3.1349035777050363e-08,3.827619083691296e-08,1.0999029724684283e-08,1.3429474612284257e-08,1.3151856705972307e-08,1.0507746527107844e-08,7.781568404293277e-09,9.401223829668091e-09,5.1479939852751715e-09,2.4517350198185784e-09,1.5084161491379807e-09,1.4917995131742856e-09,1.1047599233118458e-09,1.3488778600200252e-09,1.6469383852810109e-09,2.0108610233233195e-09,2.455199468750771e-09,1.8182108978245542e-09,2.2199794837452866e-09,1.6440175346794036e-09,1.2174858588911862e-09,1.4865127705822899e-09,1.1775228563742107e-09,1.4377191310862126e-09,1.7554108763220328e-09,1.7219895572913055e-09,2.1024963368333458e-09,2.567083194589841e-09,3.1343295839558784e-09,2.3211443053685108e-09,5.898183414406839e-10,7.201499534772818e-10,8.792811037596081e-10,1.0735750892489438e-09,1.3108021814983031e-09,1.6004489148977018e-09,1.9540990335204626e-09,2.385894710223195e-09,2.9131039067244153e-09,3.556810137109735e-09
Γ_τ(μ_τ) feasible,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
IR^K(PAR) OK,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
-sgn(κ_h(DC)),0,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
-sgn(κ_h(PAR)),0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-sgn(κ_h(ELN)),0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-sgn(κ_h(FARC)),0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
m outcome,Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Tactical Rescue (j=3),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Tactical Rescue (j=3),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Victim Deceased (j=2),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont)
v (m draw),0.6083200586219379,0.600747639773128,0.3040570748184265,0.6155689149174387,0.39669198388439053,0.204639810835185,0.7998072820167602,0.765365530373864,0.5572775309151119,0.8156167673762088,0.8756367719804171,0.5466525585448351,0.5246938374218199,0.03265770137394042,0.4946289356049516,0.06234256308421282,0.647310373286444,0.2817046119174226,0.8050752025856497,0.40191517155718803,0.22779852538479495,0.20691875166470974,0.1774386077755311,0.22876566045942215,0.5922634814735654,0.2825229468412007,0.3895774238488291,0.5384432374606208,0.4842745970862675,0.581297764020209,0.2247828535677352,0.6099718994761428,0.5951431714073984,0.2329798846452258,0.7871784292954644,0.07519788099984903,0.5850758962376325,0.5639275055576946,0.44066496669394195,0.6026048063451437,0.3082156315957981,0.391259935768245,0.579228943207266,0.9746838545641573,0.9463217366786626,0.29888657797057294,0.8811412827937404,0.05743144678469703,0.870323677723995,0.9652677953922971,0.2581365604391499,0.3357822184132614,0.531036380207562,0.8276033765076608,0.6128106266096865,0.9629880447956394,0.6447110486581374,0.680590042235053,0.4208484994342343,0.55214255820453,0.018440000640205456,0.8315113254016925,0.8674849755618435,0.8772609272394387,0.9398167639359732,0.6825432179530083,0.5894212058780626,0.8897741260602534,0.971799850203187,0.6885509023325789,0.8552767383038605,0.41142860827848593,0.5327275548300306,0.5354639293490402,0.16490958295040392,0.8040684327350844,0.1769087856727235,0.25673568595352736,0.5987257747236984,0.6430036691279193,0.4354978331002427,0.8760087766772459,0.6227442135944747,0.029200772807581266,0.24961011062052385,0.5779847934801947,0.8909315688112913,0.0720229606124081,0.39401379066045683,0.7013272988438011,0.08042621867717903,0.05192989118439295,0.39581319315751906,0.3743940464777403,0.3378109472871619,0.523762418705763,0.9164982199929713,0.43589974788996666,0.9823271220677837,0.005864848507513343,0.6021785883825392,0.7361608220966536,0.9472941077184667,0.8279024532174611,0.36965206175365106,0.9986334922907275,0.5081085568196004,0.2773975205099434,0.8978863620219376,0.39677679364690155,0.8287350279884728,0.04666017965357916,0.7227953829770284,0.025061774061063025,0.6371191215033087,0.8994006268390281,0.26608645647310003,0.7498404801722867,0.0148466256684463,0.4824606245994164,0.12923347965170362,0.7986938560339452,0.004067596214830882,0.6884479272830255,0.9536837517262378,0.03895663007261252,0.8909680290094604,0.35923841630561415,0.5592417715160778,0.8486861811248118,0.5753788355564843,0.38417302675282605,0.6126323835857461,0.6970030610070614,0.6483587678286403,0.2109862097950268,0.5417169294485341,0.49044680068358093,0.09603729487160462,0.5707380819739942,0.9012717953992891,0.0490310449999275,0.14210645177859882,0.5986900431296435,0.5605584300478372,0.7828118299486447,0.9206613818935856,0.02624331113211431,0.061745506313788945,0.4652158296436887,0.9787074457483664,0.19026097488829796,0.5209428118235049,0.8181393220721545,0.5049052445812023,0.8320243749246973,0.3153016339135172,0.9986456628670061,0.9256513428338274,0.3098980413010226,0.1401664887127987,0.3159861068755935,0.22646315632946667,0.8294745126493993,0.15426272335811542,0.19178003577844982,0.0018230003341561662,0.0773167891947093,0.7988663512002716,0.48171589971544426,0.36648839146072587,0.4729239015835056,0.06170033923467133,0.05103990572595618,0.5909025105881698,0.6786935566846796,0.04285926851755284,0.09718050050467364,0.15278198230248974,0.42091460575015527,0.8736025557126726,0.7221641160299457,0.41098104331364216,0.47399378050154717,0.5352088395186281,0.5236037403234973,0.1855525019087757,0.9365905067229697,0.28721650757525896,0.20929380078404203,0.9883293089612429,0.6841771899532862,0.4782137004266249,0.223558965484828,0.9357201683935463,0.32503640590147687,0.40132130869286675,0.8539268563364708,0.7736169417736309,0.5991775801545776,0.23004501289463208
closes episode,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
